;2018-01-31 00:00:00;2018-02-28 00:00:00;2018-03-31 00:00:00;2018-04-30 00:00:00;2018-05-31 00:00:00;2018-06-30 00:00:00;2018-07-31 00:00:00;2018-08-31 00:00:00;2018-09-30 00:00:00;2018-10-31 00:00:00;2018-11-30 00:00:00;2018-12-31 00:00:00;2019-01-31 00:00:00;2019-02-28 00:00:00;2019-03-31 00:00:00;2019-04-30 00:00:00;2019-05-31 00:00:00;2019-06-30 00:00:00;2019-07-31 00:00:00;2019-08-31 00:00:00;2019-09-30 00:00:00;2019-10-31 00:00:00;2019-11-30 00:00:00;2019-12-31 00:00:00;2020-01-31 00:00:00;2020-02-29 00:00:00;2020-03-31 00:00:00;2020-04-30 00:00:00;2020-05-31 00:00:00;2020-06-30 00:00:00;2020-07-31 00:00:00;2020-08-31 00:00:00;2020-09-30 00:00:00;2020-10-31 00:00:00;2020-11-30 00:00:00;2020-12-31 00:00:00;2021-01-31 00:00:00;2021-02-28 00:00:00;2021-03-31 00:00:00;2021-04-30 00:00:00;2021-05-31 00:00:00;2021-06-30 00:00:00;2021-07-31 00:00:00;2021-08-31 00:00:00;2021-09-30 00:00:00;2021-10-31 00:00:00;2021-11-30 00:00:00;2021-12-31 00:00:00;2022-01-31 00:00:00;2022-02-28 00:00:00;2022-03-31 00:00:00;2022-04-30 00:00:00;2022-05-31 00:00:00;2022-06-30 00:00:00;2022-07-31 00:00:00;2022-08-31 00:00:00;2022-09-30 00:00:00;2022-10-31 00:00:00;clus
ES57_O-E;892.978436657682;916.8035714285714;859.9516129032259;903.85;874.3467741935484;892.1944444444445;736.2715053763441;533.1424731182796;851.0305555555556;877.997311827957;868.3111111111111;869.9489247311828;861.3897849462365;1018.5714285714286;887.5672043010753;929.9583333333334;850.1908602150538;865.4111111111112;753.994623655914;620.2096774193549;843.4083333333333;958.4758064516129;953.6055555555556;862.6317204301075;868.5456989247311;892.3362068965517;459.63978494623655;143.32222222222222;264.6317204301075;594.3;612.1397849462365;440.13709677419354;701.0916666666667;691.7231182795699;733.1333333333333;725.1774193548387;487.36021505376345;713.9970238095239;779.3951612903226;750.8222222222222;799.502688172043;823.3861111111111;660.3951612903226;481.6532258064516;807.3027777777778;819.0591397849462;853.9083333333333;840.4489247311828;755.8145161290323;827.4672619047619;850.510752688172;757.9388888888889;832.4516129032259;833.9027777777778;644.6397849462365;486.43548387096774;813.2027777777778;578.0;2
ES58_E-O;570.2237196765499;583.4910714285714;548.5537634408602;607.0361111111112;603.0430107526881;607.2944444444445;520.6478494623656;387.93817204301075;574.7388888888889;596.2930107526881;582.0888888888888;563.6397849462365;550.3844086021505;650.4821428571429;595.733870967742;622.075;600.6102150537635;591.7833333333333;516.8145161290323;409.9758064516129;572.8611111111111;652.8602150537635;636.75;545.733870967742;550.5779569892474;586.9798850574713;307.4462365591398;92.05;178.7231182795699;369.64444444444445;390.247311827957;298.497311827957;435.9138888888889;426.9569892473118;438.85;429.8817204301075;295.5779569892473;430.3779761904762;477.51881720430106;436.5833333333333;501.1236559139785;495.94444444444446;412.8333333333333;320.4032258064516;488.60555555555555;502.69086021505376;515.0805555555555;500.247311827957;448.22849462365593;494.5863095238095;499.35752688172045;469.36944444444447;512.7069892473119;509.60833333333335;412.31451612903226;313.8198924731183;489.7111111111111;249.0;2
ES58_O-E;403.39892183288407;408.80059523809524;378.73924731182797;401.2527777777778;425.0456989247312;424.00555555555553;365.252688172043;275.4731182795699;407.75;412.4462365591398;408.1361111111111;394.77150537634407;397.73118279569894;462.23511904761904;307.5940860215054;436.56111111111113;414.34139784946234;406.6388888888889;351.1720430107527;289.3037634408602;394.85833333333335;452.61559139784947;440.9;375.2043010752688;378.31182795698925;394.6810344827586;209.26344086021504;71.41111111111111;147.75;279.4861111111111;278.2204301075269;206.49462365591398;321.14166666666665;333.98655913978496;316.59444444444443;305.93279569892474;243.11559139784947;312.1934523809524;337.64516129032256;308.5472222222222;354.06451612903226;353.73333333333335;288.0940860215054;226.06989247311827;350.01944444444445;349.13978494623655;352.7;342.44354838709677;292.7096774193548;333.6875;341.14516129032256;309.3222222222222;343.5241935483871;369.4;280.8817204301075;219.80913978494624;358.0416666666667;211.0;2
ES59_E-O;271.40970350404314;273.3511904761905;259.60483870967744;273.8361111111111;268.3709677419355;268.1222222222222;242.3252688172043;209.71236559139786;253.12777777777777;271.69086021505376;267.275;268.28225806451616;253.7231182795699;287.38988095238096;257.747311827957;280.4972222222222;258.5994623655914;265.0;246.18548387096774;229.43279569892474;259.51944444444445;289.5;284.46666666666664;257.75;251.5779569892473;259.2586206896552;174.5188172043011;99.36111111111111;142.34139784946237;247.13333333333333;276.65860215053766;215.252688172043;254.4361111111111;229.36290322580646;230.05555555555554;216.13440860215053;174.11021505376345;227.51190476190476;239.7768817204301;238.05555555555554;251.68279569892474;253.44166666666666;241.3279569892473;196.68010752688173;253.01944444444445;252.36021505376345;276.825;261.5537634408602;227.4784946236559;246.21130952380952;243.78225806451613;238.69722222222222;250.91666666666666;257.89444444444445;225.6505376344086;198.23924731182797;254.72222222222223;153.0;2
ES59_O-E;254.30727762803235;259.5892857142857;243.31720430107526;252.12777777777777;246.93279569892474;241.09444444444443;229.40860215053763;212.34677419354838;248.86944444444444;254.27956989247312;261.90277777777777;247.27956989247312;237.66935483870967;271.82738095238096;230.59677419354838;264.26944444444445;267.38978494623655;217.73611111111111;218.93548387096774;218.28494623655914;241.32222222222222;268.11021505376345;267.09166666666664;238.54301075268816;232.55645161290323;228.33908045977012;161.66397849462365;94.61111111111111;128.97043010752688;195.8972222222222;198.38172043010752;180.28225806451613;210.2;201.18010752688173;203.36388888888888;191.61559139784947;178.05107526881721;312.0357142857143;322.1666666666667;320.1333333333333;314.93817204301075;333.86944444444447;309.9193548387097;257.61559139784947;317.0833333333333;324.38709677419354;345.46944444444443;309.6774193548387;296.18279569892474;330.64285714285717;318.6639784946237;278.8222222222222;298.48655913978496;346.15277777777777;303.0940860215054;263.60752688172045;319.9583333333333;239.0;1
ES60_E-O;870.4285714285714;878.0;827.1209677419355;872.0722222222222;814.2123655913979;861.8888888888889;706.1209677419355;542.6102150537635;829.9305555555555;895.1962365591398;889.1361111111111;859.5833333333334;722.0349462365591;969.0595238095239;0.8844086021505376;923.7361111111111;612.1962365591398;730.9138888888889;644.2096774193549;531.0403225806451;726.8277777777778;873.513440860215;893.9305555555555;750.9059139784946;727.9220430107526;730.6350574712644;442.3360215053763;188.70555555555555;304.34139784946234;534.3194444444445;554.8951612903226;411.4462365591398;597.0638888888889;653.9274193548387;625.3222222222222;634.0430107526881;431.8037634408602;614.0178571428571;623.0;637.0138888888889;689.7688172043011;665.05;561.763440860215;423.64784946236557;674.9666666666667;677.9059139784946;675.3527777777778;717.7231182795699;613.5833333333334;658.9940476190476;672.3548387096774;602.6611111111112;634.508064516129;637.1916666666667;542.8225806451613;409.9596774193548;634.9805555555556;323.0;1
ES60_O-E;902.2506738544474;920.4791666666666;865.0349462365591;914.8888888888889;900.2822580645161;906.1472222222222;751.6102150537635;593.7741935483871;857.2027777777778;927.4327956989247;915.2805555555556;893.0618279569892;757.010752688172;989.9613095238095;1.3387096774193548;949.8138888888889;654.4811827956989;839.7138888888888;732.0887096774194;594.263440860215;820.3694444444444;956.3575268817204;964.0972222222222;851.3360215053764;824.9112903225806;831.6781609195402;476.16129032258067;213.26388888888889;350.76075268817203;621.0805555555555;620.9516129032259;474.6666666666667;683.8222222222222;715.1155913978495;692.8555555555556;712.0725806451613;450.1317204301075;674.860119047619;705.9139784946236;708.0638888888889;757.5591397849462;755.0361111111112;619.3306451612904;481.31182795698925;721.0416666666666;715.9516129032259;707.4638888888888;748.2795698924731;574.6344086021505;604.5625;429.9005376344086;489.0;666.7983870967741;672.8944444444444;556.8333333333334;453.98655913978496;680.6388888888889;464.0;1
c1;0.8654140482653188;0.9074519482360364;0.8130329614151368;0.8540900741717536;0.88259147354923;0.913712233680589;0.7925033234254768;0.6005117419210847;0.8291957103468945;0.8748418371372826;0.8585856005088748;0.733693136397389;0.8042622737552483;1.0;0.8138868619139952;0.9222816099106326;0.7635587106193658;0.7871213530063625;0.816939468047355;0.6868992553150356;0.851225658281352;0.9833786637772499;0.8349714997652458;0.8545430671907996;0.8603116678198874;0.878813269799001;0.39519189587094994;0.0;0.20162986939811067;0.5762125845167366;0.667580592434094;0.46116908389940847;0.6571964486564676;0.5762782269270539;0.6363236374225136;0.6264153053704863;0.404517868106986;0.6430272653363859;0.6772777068134826;0.6969578518072153;0.8039598886576178;0.6020683706343671;0.7147240948868684;0.5371742225962198;0.8178255230532276;0.840323155683167;0.8404686843374114;0.8076562029948906;0.7166926680752339;0.8283219236145745;0.7989532388972782;0.7126634383234765;0.8109110071247765;0.8334102446937142;0.7339751557918217;0.556943332276698;0.8296681136035604;0.7773127034723457;0
c2;0.8628450902642639;0.9086343093750804;0.8335845034445726;0.8986266796748075;0.8833016025954779;0.9163443127746085;0.8061709395098973;0.5463081187362197;0.8676304794004863;0.8887913883152487;0.8825404115561384;0.8531235354886932;0.7934415700238266;0.999063459386031;0.8663799963817873;0.92518203048921;0.8520576011766854;0.8721783029911758;0.8066740505163921;0.6081581254047664;0.8527362195811266;1.0;0.9945348508060605;0.8348802897120295;0.8352244249851579;0.8742929966996142;0.37782347717714826;0.0;0.15793587391424163;0.49737320418611697;0.5965753348854671;0.37317197721980433;0.6692222690088255;0.6315482714287779;0.6487354896711058;0.6612225285798298;0.3923643767974796;0.6486840002729376;0.6901467475775092;0.6822734924382433;0.7584268434199356;0.5860360125071241;0.6643066724965031;0.451772605806696;0.7860130503249294;0.7953645557715694;0.8099810236443676;0.7847928714815995;0.66893488979851;0.776672560158894;0.788665430741224;0.7044715922354675;0.7673923917259609;0.7684868246446407;0.6487263161580094;0.43592560063476005;0.7674187909764862;0.6064056098243336;1
c3;0.45246363467791645;0.47430238613031145;0.4248231621521206;0.4707622707649279;0.46368953837735843;0.4863198802908116;0.41128634771443845;0.23602676542127915;0.4456197461806745;0.45745269598283705;0.4567562540444053;0.434211073429342;0.41046448320066925;0.5005670168853134;0.4538281726348428;0.5190156086693294;0.45404271456773154;0.4647809794937576;0.414764649768572;0.27976054599232814;0.43098824686685583;0.5148876638943221;0.5213015769142997;0.41490229946934437;0.42206210075494216;0.45160558288826086;0.1904949671471005;0.0;0.08820863418924779;0.25120094741986476;0.2807167828330419;0.1455732646162721;0.3428199495862592;0.3495958359402461;0.3542742786760714;0.34256914645319747;0.2073562991746833;0.3465787252108747;0.36863838630314544;0.36274421435113924;0.3886749893586192;1.0;0.33524396384212946;0.1909535473773295;0.4240646938131149;0.41205325319017044;0.4178314901438948;0.4017955773201562;0.34163887649742786;0.39925424402983617;0.4075095525362857;0.3514873512362203;0.391784712909952;0.4051689193765701;0.31956828482321453;0.183690886974671;0.3934491314102197;0.23437648164608466;2
